ID,CHILD_DRIV,AGE,CHILDREN,YOJ,INCOME,HOUSE_VAL,STATUS,GENDER,EDU_LEVEL,JOB,DISTANCE,CAR_USE,VEHICLE_VAL,VEHICLE_TYPE,CLM_FREQ,REVOKED,MVR_PTS,CLAIM_AMOUNT,VEHICLE_AGE,CLAIM_IND,AREA,STATE_CODE
4928128502,0,67,0,9,"$90,908","$11,778",z_No,Fem,Bachelors,Professional,82,Private,"$18,160",unknown,0,No,4,$243,11,0,Highly Urban/ Urban,Nordrhein-Westfalen
954168132,0,23,1,15,"$112,387","$604,155",Yes,Fem,Masters,,80,Commercial,"$28,180",Van,2,No,7,$252,6,0,Highly Urban/ Urban,Brandenburg
2747352265,1,30,3,15,"$30,391","$567,157",Yes,Fem,<High School,Clerical,57,Private,"$22,560",Minivan,2,No,3,$341,,0,Highly Urban/ Urban,Hessen
1501609435,0,40,0,17,"$46,150","$276,131",Yes,Fem,Masters,,50,Commercial,"$19,800",Pickup,3,No,4,$211,11,0,Highly Urban/ Urban,Bayern
3238090458,1,56,2,14,"$77,119","$371,007",z_No,Fem,Bachelors,Professional,97,Private,"$19,750",unknown,2,Yes,4,"$2,099",,1,Highly Urban/ Urban,Sachsen-Anhalt
2680272151,0,76,0,9,"$108,694","$200,226",z_No,Fem,PhD,Nurse,99,Private,"$18,470",unknown,2,No,2,$334,17,0,Highly Urban/ Urban,Thueringen
3181136308,0,33,0,3,$960,,z_No,Mal,<High School,Student,92,Commercial,"$5,700",Pickup,0,No,7,"$10,944",3,1,Highly Urban/ Urban,Bayern
2328456837,0,46,2,15,"$26,642","$276,783",z_No,Fem,z_High School,Clerical,83,Private,"$11,160",unknown,0,No,2,$359,3,0,z_Highly Rural/ Rural,Berlin
1317025555,0,49,0,14,"$19,509","$881,706",Yes,Mal,Masters,Nurse,69,Private,"$12,800",Minivan,0,No,0,$295,16,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
9082397399,0,69,0,17,,"$559,421",Yes,Mal,z_High School,Clerical,56,Commercial,"$17,300",Van,2,No,2,$319,9,0,Highly Urban/ Urban,Bayern
5680732604,0,68,0,12,"$51,126","$240,298",z_No,Mal,z_High School,Teacher,77,Commercial,"$11,620",Pickup,5,Yes,0,$193,3,0,Highly Urban/ Urban,Rheinland-Pfalz
4041509621,0,65,0,11,"$74,832","$563,884",Yes,Fem,Masters,Nurse,88,Private,"$20,240",Sports Car,2,No,2,$270,18,0,z_Highly Rural/ Rural,Bayern
5330229498,0,62,0,17,"$74,303","$348,824",Yes,Fem,z_High School,Manager,105,Private,"$20,010",Minivan,4,No,6,$289,10,0,Highly Urban/ Urban,Bayern
7772123081,0,47,2,18,"$50,809","$223,782",z_No,Fem,Masters,Nurse,80,Private,"$13,130",unknown,5,No,8,"$6,429",22,1,Highly Urban/ Urban,Bayern
4894948756,1,46,1,19,"$12,614","$329,784",Yes,Fem,<High School,Student,73,Commercial,"$15,760",Pickup,4,Yes,6,"$5,316",3,1,Highly Urban/ Urban,Bayern
3593717615,0,42,3,17,"$48,744","$338,746",Yes,Fem,z_High School,Teacher,95,Commercial,"$14,530",Sports Car,4,No,11,$309,3,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
3532216308,0,74,3,21,"$79,896","$506,564",Yes,Fem,Masters,Nurse,85,Private,"$20,350",unknown,2,No,2,"$5,448",17,1,Highly Urban/ Urban,Bayern
2254244044,0,56,0,3,$560,"$312,117",z_No,Mal,<High School,Student,78,Private,"$7,000",Pickup,0,No,0,$279,3,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
9617114325,0,50,0,13,"$79,874","$299,723",z_No,Fem,Bachelors,Manager,81,Private,"$5,500",unknown,4,No,10,$291,12,0,Highly Urban/ Urban,Berlin
557175195,0,52,0,9,"$78,085","$269,730",Yes,Fem,Bachelors,Clerical,94,Private,"$9,570",Sports Car,0,No,3,$331,15,0,Highly Urban/ Urban,Sachsen
5427066854,0,60,0,,"$39,286","$156,566",Yes,Mal,Masters,Nurse,50,Private,"$10,230",Pickup,0,No,0,$298,19,0,Highly Urban/ Urban,Thueringen
8632502921,0,47,0,17,"$26,795","$180,353",Yes,Mal,z_High School,Clerical,74,Private,"$8,490",Pickup,0,No,3,$291,14,0,Highly Urban/ Urban,Bayern
5293719330,0,66,0,15,"$48,620","$574,769",Yes,Mal,Masters,Professional,76,Private,"$11,940",Pickup,2,No,12,$292,20,0,Highly Urban/ Urban,Hessen
5285872942,0,45,0,13,"$124,503","$365,258",z_No,Fem,Masters,Manager,61,Private,"$24,930",Minivan,2,No,5,$305,16,0,Highly Urban/ Urban,Bayern
2461876638,0,36,0,11,"$23,019","$736,380",Yes,Fem,<High School,Clerical,69,Commercial,"$21,990",Pickup,2,No,1,$312,3,0,Highly Urban/ Urban,Hessen
1.07356E10,1,53,1,15,"$51,710","$577,122",z_No,Fem,Masters,Manager,71,Private,"$10,170",unknown,3,No,9,$280,16,0,Highly Urban/ Urban,Bayern
4225520910,0,40,1,13,"$24,131","$318,006",z_No,Mal,z_High School,Clerical,80,Commercial,"$12,180",Pickup,2,No,0,$235,9,0,Highly Urban/ Urban,Bayern
7216296954,0,49,0,3,$960,"$668,813",Yes,Fem,PhD,Home Maker,74,Private,"$18,110",unknown,2,No,3,$294,3,0,Highly Urban/ Urban,Bayern
5973443067,0,63,0,15,"$36,191","$285,530",Yes,Mal,z_High School,Clerical,84,Private,"$6,040",Minivan,0,No,2,$291,3,0,Highly Urban/ Urban,Bayern
5754729242,0,69,0,14,"$129,794","$606,567",z_No,Mal,PhD,Doctor,82,Private,"$21,200",Van,0,No,2,$215,,0,Highly Urban/ Urban,Bayern
1264775501,0,58,0,15,,"$123,669",z_No,Fem,<High School,Clerical,61,Private,"$11,650",unknown,3,No,6,$295,9,0,Highly Urban/ Urban,Thueringen
5183684501,0,83,0,17,"$55,969","$185,793",Yes,Mal,Bachelors,Teacher,90,Commercial,"$27,890",Panel Truck,2,No,2,$256,16,0,z_Highly Rural/ Rural,Thueringen
1.59869E10,1,50,2,15,"$35,820","$565,175",Yes,Fem,<High School,Teacher,75,Private,"$9,740",unknown,1,No,10,$313,3,0,Highly Urban/ Urban,Nordrhein-Westfalen
6925535509,0,51,4,18,"$49,027","$191,914",z_No,Fem,Bachelors,Clerical,66,Private,"$18,120",Minivan,0,No,2,$310,10,0,Highly Urban/ Urban,Sachsen-Anhalt
3437543087,0,59,2,15,"$65,827","$569,860",Yes,Fem,Masters,Nurse,66,Private,"$12,490",unknown,0,No,2,$254,12,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
2993538419,0,97,2,26,"$98,676","$801,574",Yes,Mal,Bachelors,Professional,59,Private,"$15,920",Minivan,2,No,2,$256,12,0,Highly Urban/ Urban,Hessen
3504210461,0,52,0,13,"$40,173","$506,985",Yes,Mal,z_High School,Teacher,93,Commercial,"$8,460",Pickup,4,No,8,$335,3,0,Highly Urban/ Urban,Bayern
8431594776,0,45,0,14,,,z_No,Mal,z_High School,Student,114,Private,"$14,130",Minivan,2,No,5,$277,,0,z_Highly Rural/ Rural,Bayern
5884935979,0,47,0,14,"$50,740","$200,226",z_No,Fem,<High School,Clerical,97,Private,"$10,500",Sports Car,2,No,0,$325,3,0,z_Highly Rural/ Rural,Bayern
1919643085,0,30,3,12,"$34,243","$198,547",Yes,Mal,Bachelors,Teacher,82,Commercial,"$7,690",Pickup,2,No,6,"$2,449",18,1,Highly Urban/ Urban,Thueringen
1.2123E10,0,40,0,14,"$61,805","$571,233",z_No,Fem,Bachelors,Manager,76,Private,"$24,260",Minivan,0,No,0,$283,20,0,Highly Urban/ Urban,Bayern
8638874140,0,68,0,10,"$27,657","$211,420",Yes,Fem,<High School,Clerical,88,Private,"$15,080",unknown,2,Yes,10,$382,3,0,Highly Urban/ Urban,Thueringen
3582906778,0,60,0,15,"$137,704","$100,113",z_No,Fem,PhD,Doctor,90,Private,"$13,160",Sports Car,0,No,0,"$6,337",19,1,Highly Urban/ Urban,Nordrhein-Westfalen
6849527762,0,46,0,10,"$71,273","$299,841",Yes,Fem,Bachelors,Professional,100,Private,"$14,960",Minivan,5,No,5,$265,6,0,Highly Urban/ Urban,Bayern
1197377599,0,57,3,18,"$24,733","$588,900",z_No,Fem,z_High School,Home Maker,54,Commercial,"$34,510",Van,0,No,0,$333,3,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
2252114036,0,65,0,14,"$116,273","$656,951",z_No,Fem,Bachelors,Professional,73,Private,"$21,660",Sports Car,0,No,0,$386,13,0,z_Highly Rural/ Rural,Bayern
2346074029,0,46,0,11,"$56,324","$200,226",z_No,Mal,z_High School,Clerical,62,Commercial,"$31,390",Panel Truck,0,No,5,$347,3,0,z_Highly Rural/ Rural,Bayern
5165041120,0,38,0,17,"$29,053","$142,102",Yes,Fem,<High School,Clerical,82,Private,"$11,300",Sports Car,1,No,6,$284,9,0,Highly Urban/ Urban,Thueringen
6949672023,0,78,0,3,$960,"$132,503",Yes,Fem,Bachelors,Home Maker,74,Private,"$27,890",unknown,2,No,2,$198,11,0,Highly Urban/ Urban,Berlin
2199684668,1,55,1,3,$560,"$376,896",Yes,Fem,<High School,Student,79,Private,"$1,500",Sports Car,3,No,2,$320,9,0,z_Highly Rural/ Rural,Bayern
6270710631,0,39,0,15,"$33,496","$941,180",z_No,Fem,z_High School,Clerical,57,Private,"$1,500",unknown,0,No,2,"$4,181",9,1,Highly Urban/ Urban,Bayern
7347876867,0,48,0,14,"$34,111","$332,077",Yes,Fem,Bachelors,Professional,76,Private,"$11,530",unknown,2,No,0,$342,11,0,z_Highly Rural/ Rural,Rheinland-Pfalz
3581646247,1,41,3,3,$960,"$111,891",z_No,Mal,z_High School,Home Maker,81,Private,"$16,510",Minivan,3,Yes,2,"$3,006",3,1,Highly Urban/ Urban,Bayern
5586362813,0,73,0,17,"$25,535","$223,394",Yes,Fem,z_High School,Home Maker,118,Private,"$8,560",Sports Car,2,No,2,$194,11,0,z_Highly Rural/ Rural,Thueringen
2121767136,0,52,2,19,"$33,506","$324,560",Yes,Mal,<High School,Clerical,94,Private,"$5,800",Minivan,0,No,1,$261,7,0,Highly Urban/ Urban,Thueringen
1658791357,1,61,1,3,$960,"$653,679",z_No,Fem,Bachelors,Home Maker,66,Private,"$18,820",unknown,1,No,6,$311,11,0,Highly Urban/ Urban,Thueringen
3331159014,0,72,0,19,"$164,118","$443,587",Yes,Mal,Masters,,89,Commercial,"$23,320",Panel Truck,2,No,3,$294,21,0,Highly Urban/ Urban,Berlin
7659990282,0,80,0,13,"$58,772","$256,083",Yes,Fem,<High School,Teacher,82,Private,"$13,420",Sports Car,3,No,5,$311,3,0,z_Highly Rural/ Rural,Bayern
1944541654,0,58,0,10,"$73,868","$287,757",z_No,Mal,Masters,Nurse,83,Private,"$18,720",Van,0,No,4,$337,21,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
3034738308,0,73,0,15,"$23,541","$515,243",z_No,Fem,z_High School,Clerical,69,Private,"$17,880",Sports Car,3,No,5,"$3,974",3,1,Highly Urban/ Urban,Bayern
9916817790,0,53,0,18,"$85,305","$794,559",Yes,Fem,Bachelors,Manager,81,Private,"$9,930",unknown,0,No,3,"$7,035",7,1,Highly Urban/ Urban,Bayern
6143294695,0,54,0,15,"$25,550","$596,670",Yes,Mal,z_High School,Teacher,104,Commercial,"$10,350",Minivan,3,No,2,$268,,0,Highly Urban/ Urban,Bayern
2931231929,0,72,0,18,"$108,368","$738,282",Yes,Fem,Bachelors,Manager,90,Commercial,"$27,020",Pickup,3,No,0,$260,8,0,Highly Urban/ Urban,Brandenburg
9523703763,0,74,1,16,"$53,319","$282,686",Yes,Fem,Bachelors,Professional,86,Private,"$24,160",Minivan,0,No,2,$285,15,0,z_Highly Rural/ Rural,Hessen
3423111776,0,59,0,18,"$77,403","$310,890",Yes,Fem,Masters,Nurse,52,Private,"$25,450",unknown,4,No,5,$285,,0,Highly Urban/ Urban,Sachsen-Anhalt
6392068006,0,47,2,15,"$60,245","$332,536",Yes,Mal,z_High School,Teacher,87,Commercial,"$7,470",Pickup,2,No,2,$264,3,0,z_Highly Rural/ Rural,Bayern
2487628610,0,32,0,15,"$91,207","$846,418",Yes,Fem,Masters,Nurse,83,Private,"$13,740",Minivan,1,No,2,$377,17,0,z_Highly Rural/ Rural,Brandenburg
6381469372,0,42,0,13,"$44,134","$373,703",z_No,Mal,<High School,Teacher,93,Commercial,"$10,020",Pickup,2,No,2,"$4,611",3,1,Highly Urban/ Urban,Bayern
882777225,0,31,2,17,"$31,213","$306,228",z_No,Fem,z_High School,Clerical,86,Private,"$12,930",Sports Car,2,Yes,2,"$2,078",9,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
2842243590,0,43,0,7,"$147,627","$775,303",Yes,Mal,Masters,,96,Commercial,"$6,720",Pickup,0,No,4,$351,12,0,Highly Urban/ Urban,Brandenburg
6254927661,0,44,2,3,$560,"$130,687",z_No,Fem,Masters,Home Maker,63,Private,"$32,090",Minivan,2,No,2,$380,19,0,z_Highly Rural/ Rural,Bayern
5612990982,3,41,4,3,,"$282,672",Yes,Fem,z_High School,Student,99,Private,"$1,500",unknown,0,No,7,"$7,036",12,1,Highly Urban/ Urban,Bayern
7440809176,0,54,1,13,"$85,589","$744,634",Yes,Fem,Bachelors,Manager,80,Private,"$15,060",unknown,1,No,0,$164,12,0,Highly Urban/ Urban,Sachsen-Anhalt
4435044505,0,66,0,16,"$60,108","$486,323",Yes,Fem,z_High School,Professional,63,Private,"$12,310",unknown,1,No,2,$381,3,0,Highly Urban/ Urban,Hessen
5819949206,1,53,2,20,"$112,628","$417,629",Yes,Fem,Masters,Nurse,91,Private,"$24,600",Van,4,Yes,4,"$5,104",12,1,Highly Urban/ Urban,Bayern
1811025102,0,51,0,13,"$82,859","$833,606",z_No,Mal,z_High School,Professional,70,Private,"$14,390",Minivan,2,No,2,$297,3,0,Highly Urban/ Urban,Bayern
5458293839,0,52,0,13,"$98,660","$111,891",z_No,Fem,Bachelors,Home Maker,88,Private,"$26,250",Pickup,0,No,2,$185,8,0,z_Highly Rural/ Rural,Sachsen-Anhalt
1.01022E10,0,36,3,,"$1,718","$200,226",Yes,Fem,z_High School,Student,55,Commercial,"$6,120",unknown,2,No,0,$251,3,0,z_Highly Rural/ Rural,Bayern
9562730745,0,64,0,18,"$115,048","$683,641",Yes,Fem,z_High School,Manager,70,Private,"$22,920",Pickup,0,No,0,$379,10,0,Highly Urban/ Urban,Bayern
812501744,0,64,0,16,"$81,581","$756,717",Yes,Fem,z_High School,Professional,72,Private,"$25,700",Van,0,No,2,$294,3,0,Highly Urban/ Urban,Hessen
5941950538,0,65,1,15,"$94,888","$686,880",Yes,Fem,Masters,Nurse,89,Private,"$6,900",Sports Car,2,No,2,$294,3,0,Highly Urban/ Urban,Berlin
6879072545,0,57,3,14,"$51,463","$400,357",z_No,Mal,Masters,,82,Commercial,"$42,550",Panel Truck,3,Yes,0,"$53,912",22,1,Highly Urban/ Urban,Thueringen
4029033177,0,59,0,15,,"$679,794",z_No,Fem,Bachelors,Manager,100,Private,"$8,160",unknown,5,No,0,$298,8,0,Highly Urban/ Urban,Brandenburg
4292500751,0,69,0,14,,"$233,126",Yes,Fem,z_High School,Teacher,77,Commercial,"$13,160",Minivan,3,Yes,5,$238,3,0,Highly Urban/ Urban,Hessen
2059079008,0,85,0,16,"$25,849","$508,591",Yes,Fem,<High School,Home Maker,76,Private,"$13,850",unknown,0,No,2,"$4,589",9,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
773670203,0,48,0,10,"$96,365","$412,230",z_No,Mal,Masters,,79,Commercial,"$24,220",Panel Truck,0,No,7,$290,16,0,Highly Urban/ Urban,Bayern
2822060262,0,25,3,17,"$27,472","$258,565",Yes,Fem,<High School,Clerical,103,Private,"$14,030",unknown,2,No,0,"$4,556",7,1,z_Highly Rural/ Rural,Bayern
1.17208E10,0,43,3,16,"$31,515","$205,480",z_No,Fem,z_High School,Clerical,54,Private,"$7,800",unknown,2,Yes,2,"$3,141",10,1,Highly Urban/ Urban,Nordrhein-Westfalen
8772885608,0,68,0,15,"$132,120",,z_No,Fem,PhD,Doctor,85,Private,"$14,870",unknown,0,No,4,"$19,829",16,1,Highly Urban/ Urban,Bayern
5670649290,0,64,1,18,"$90,972","$367,948",Yes,Mal,Masters,Professional,68,Commercial,"$6,400",Pickup,0,No,2,$283,25,0,Highly Urban/ Urban,Bayern
1589568156,0,54,0,17,"$91,526","$755,113",z_No,Fem,Masters,Nurse,85,Private,"$23,260",Van,2,No,0,$259,20,0,Highly Urban/ Urban,Bayern
82739084,0,51,2,15,"$63,407","$651,036",z_No,Mal,z_High School,Teacher,84,Commercial,"$12,240",Minivan,0,No,0,$248,3,0,Highly Urban/ Urban,Bayern
290832768,0,61,0,8,"$110,061","$702,458",Yes,Fem,Masters,Manager,84,Private,"$12,070",unknown,0,No,0,$267,19,0,Highly Urban/ Urban,Nordrhein-Westfalen
1775867208,0,66,0,15,"$95,334","$595,759",z_No,Mal,z_High School,Manager,88,Commercial,"$21,070",Van,1,No,1,$386,15,0,Highly Urban/ Urban,Bayern
2907020140,1,47,2,19,"$73,317","$464,785",Yes,Mal,Bachelors,Teacher,85,Commercial,"$23,190",Minivan,0,No,2,$359,9,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
5575366881,0,45,0,15,"$81,678","$35,334",z_No,Fem,Bachelors,Professional,74,Private,"$26,480",Sports Car,5,No,7,$332,10,0,Highly Urban/ Urban,Bayern
890691765,0,60,0,14,"$141,072","$394,953",z_No,Fem,PhD,,92,Commercial,"$28,380",Pickup,0,No,4,$280,19,0,Highly Urban/ Urban,Brandenburg
3592570958,0,53,0,14,"$19,976","$362,160",z_No,Mal,z_High School,Professional,67,Commercial,"$10,950",Pickup,0,No,2,$341,10,0,z_Highly Rural/ Rural,Brandenburg
8968462999,0,57,0,3,$960,"$47,112",z_No,Fem,z_High School,Home Maker,100,Private,"$19,810",Minivan,0,No,1,$272,3,0,z_Highly Rural/ Rural,Bayern
1.18209E10,0,30,0,,"$20,869","$330,557",Yes,Fem,<High School,Clerical,59,Private,"$7,990",Sports Car,2,No,2,$237,3,0,Highly Urban/ Urban,Hessen
763846436,0,49,0,,"$6,645","$122,663",Yes,Fem,Masters,Nurse,80,Private,"$7,080",unknown,1,No,11,$282,19,0,Highly Urban/ Urban,Bayern
6984406666,1,73,1,15,"$119,942","$306,228",z_No,Fem,Masters,Manager,71,Commercial,"$24,130",Pickup,0,No,2,"$3,087",18,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
9218383753,0,60,0,16,"$90,471","$242,017",Yes,Mal,Masters,,50,Commercial,"$11,380",Pickup,3,No,2,$266,17,0,Highly Urban/ Urban,Bayern
2138838971,0,51,0,18,"$108,335","$715,458",Yes,Fem,Bachelors,Professional,57,Private,"$19,840",unknown,2,No,4,$300,,0,Highly Urban/ Urban,Bayern
6835097049,0,50,2,16,"$37,507","$624,436",Yes,Fem,z_High School,Clerical,77,Private,"$6,200",unknown,0,No,4,$190,3,0,Highly Urban/ Urban,Bayern
3146207479,0,32,2,16,"$28,141","$141,336",z_No,Mal,<High School,Teacher,83,Commercial,"$12,250",Minivan,0,No,6,$296,7,0,z_Highly Rural/ Rural,Bayern
1.72818E10,0,67,0,17,"$9,572","$23,556",Yes,Mal,<High School,Student,50,Private,"$7,200",Pickup,0,No,2,"$1,481",,1,Highly Urban/ Urban,Bayern
4330888970,0,28,1,14,"$87,147","$653,515",z_No,Mal,Bachelors,Professional,126,Private,"$13,420",Minivan,0,No,1,$326,7,0,z_Highly Rural/ Rural,Berlin
3470237354,0,67,0,15,"$43,215","$76,557",z_No,Mal,z_High School,Teacher,106,Commercial,"$22,280",Minivan,0,No,1,$210,14,0,Highly Urban/ Urban,Bayern
1730300212,0,60,0,16,"$38,606",,Yes,Fem,z_High School,Clerical,64,Private,"$16,020",unknown,4,No,2,$327,12,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
1690457381,0,57,0,11,,"$385,570",Yes,Fem,Bachelors,Teacher,86,Commercial,"$32,530",Minivan,0,No,6,$314,11,0,Highly Urban/ Urban,Thueringen
3660616189,0,48,0,14,"$117,003","$212,004",z_No,Fem,Bachelors,Home Maker,85,Private,"$16,800",unknown,2,No,3,$235,11,0,Highly Urban/ Urban,Bayern
1.05141E10,0,60,2,,"$90,439","$687,498",Yes,Mal,Bachelors,Manager,75,Private,"$14,950",Minivan,2,No,4,$245,10,0,Highly Urban/ Urban,Bayern
3814634296,0,61,0,11,"$93,877","$117,780",z_No,Mal,Bachelors,Professional,102,Private,"$15,120",Minivan,3,No,0,$336,6,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
2120091649,0,51,3,10,"$30,701","$353,340",z_No,Fem,<High School,Clerical,77,Private,"$8,070",unknown,4,No,2,$241,9,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
3336010843,0,56,0,15,"$4,633","$520,829",Yes,Mal,z_High School,Student,50,Commercial,"$11,180",Pickup,0,No,2,$365,3,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
9196630802,1,46,2,18,"$62,330","$683,124",z_No,Mal,Masters,Manager,51,Commercial,"$21,770",Van,5,Yes,4,"$4,927",14,1,Highly Urban/ Urban,Bayern
8444729035,0,42,0,16,"$33,519","$248,097",z_No,Fem,<High School,Teacher,91,Private,"$2,600",unknown,2,Yes,6,$210,8,0,z_Highly Rural/ Rural,Berlin
1.63711E10,2,61,3,17,"$21,486","$474,117",z_No,Fem,<High School,Teacher,50,Private,"$8,260",unknown,0,No,2,$255,3,0,Highly Urban/ Urban,Bayern
1518182874,0,65,0,14,"$45,742","$678,686",z_No,Fem,<High School,Clerical,128,Private,"$30,260",unknown,0,No,0,"$5,617",11,1,Highly Urban/ Urban,Hessen
4145304739,0,57,4,17,"$60,788","$276,783",z_No,Fem,Bachelors,Teacher,101,Commercial,"$10,880",unknown,0,No,2,$380,15,0,Highly Urban/ Urban,Nordrhein-Westfalen
3094770802,1,45,2,17,"$74,582","$701,337",Yes,Fem,Masters,Manager,96,Private,"$13,000",Sports Car,1,No,2,$347,14,0,Highly Urban/ Urban,Bayern
3756444621,0,46,0,14,"$81,216","$641,510",Yes,Mal,Bachelors,Teacher,54,Commercial,"$14,860",Minivan,4,No,3,$302,17,0,Highly Urban/ Urban,Nordrhein-Westfalen
3106051671,0,64,0,17,"$7,054","$229,671",Yes,Mal,z_High School,Student,73,Commercial,"$22,770",Panel Truck,3,No,1,$335,3,0,Highly Urban/ Urban,Bayern
3430585976,1,42,2,3,$560,"$105,077",Yes,Fem,Masters,Home Maker,72,Private,"$14,300",Minivan,3,No,1,$315,13,0,Highly Urban/ Urban,Rheinland-Pfalz
4128789858,2,57,2,15,"$31,045","$298,975",Yes,Mal,<High School,Clerical,89,Commercial,"$7,200",Pickup,0,Yes,5,"$4,039",10,1,Highly Urban/ Urban,Nordrhein-Westfalen
1901744565,0,54,0,14,"$81,201","$147,225",z_No,Fem,Masters,Nurse,62,Private,"$14,520",Pickup,2,No,9,$293,13,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
550929791,1,54,2,18,"$47,100","$192,640",Yes,Mal,z_High School,Teacher,74,Commercial,"$10,510",Pickup,5,No,9,"$5,977",3,1,Highly Urban/ Urban,Bayern
7965939456,0,63,0,15,"$56,233","$387,014",Yes,Fem,Bachelors,Teacher,88,Commercial,"$27,400",Van,2,No,2,$271,15,0,Highly Urban/ Urban,Bayern
6753239236,0,32,0,11,"$33,277","$394,563",z_No,Mal,z_High School,Clerical,113,Private,"$22,450",Minivan,3,No,10,"$4,673",3,1,Highly Urban/ Urban,Bayern
1156828824,0,57,0,12,"$59,722","$106,002",z_No,Mal,Masters,Nurse,58,Private,"$13,320",Minivan,3,No,0,$307,10,0,Highly Urban/ Urban,Bayern
7434595289,0,70,0,18,"$77,859","$276,520",Yes,Mal,PhD,Doctor,79,Private,"$7,900",Sports Car,3,Yes,4,$313,16,0,Highly Urban/ Urban,Bayern
3128306235,0,41,0,15,"$50,000","$341,562",z_No,Mal,z_High School,Teacher,64,Commercial,"$10,360",Pickup,2,No,6,$321,6,0,z_Highly Rural/ Rural,Bayern
1.45661E10,0,55,0,9,"$79,552","$1,155,232",Yes,Fem,z_High School,Teacher,87,Commercial,"$15,760",Sports Car,5,No,0,$351,10,0,Highly Urban/ Urban,Bayern
3858067426,0,59,0,15,"$81,065","$306,228",z_No,Mal,Masters,Manager,74,Private,"$14,210",Minivan,2,No,3,$246,14,0,Highly Urban/ Urban,Bayern
9054014052,0,52,0,,"$22,642","$524,121",Yes,Mal,z_High School,Student,85,Commercial,"$18,150",Van,1,No,5,"$5,842",,1,Highly Urban/ Urban,Bayern
1697317221,0,57,0,16,"$62,481","$873,112",Yes,Fem,Masters,Nurse,86,Private,"$7,650",Sports Car,0,No,10,"$7,736",11,1,Highly Urban/ Urban,Bayern
6944547684,0,42,1,12,"$106,914","$759,878",z_No,Mal,Masters,Nurse,120,Private,"$5,300",Minivan,2,No,4,"$1,452",22,1,Highly Urban/ Urban,Bayern
7048433721,0,55,0,9,"$148,626","$659,137",Yes,Fem,Masters,Nurse,88,Private,"$6,700",unknown,2,No,0,$306,19,0,z_Highly Rural/ Rural,Brandenburg
1.62396E10,1,64,1,6,"$70,650","$206,115",z_No,Mal,Masters,,75,Commercial,"$23,900",Panel Truck,2,No,3,"$2,716",13,1,Highly Urban/ Urban,Brandenburg
4120942709,2,39,2,11,,"$282,672",Yes,Mal,<High School,Student,88,Commercial,"$5,850",Pickup,3,No,7,$366,8,0,z_Highly Rural/ Rural,Bayern
4692420981,0,46,2,13,"$79,235","$318,451",z_No,Mal,Bachelors,Teacher,78,Commercial,"$13,470",Minivan,2,No,2,$336,5,0,Highly Urban/ Urban,Bayern
8743088423,0,,2,11,"$3,914","$630,123",z_No,Fem,<High School,Clerical,66,Private,"$3,100",Sports Car,4,No,4,"$6,441",7,1,Highly Urban/ Urban,Sachsen-Anhalt
4976083981,0,78,0,14,"$106,322","$159,003",z_No,Mal,Masters,Nurse,50,Private,"$17,480",Minivan,0,Yes,4,$361,20,0,Highly Urban/ Urban,Bayern
3777857654,0,45,2,14,"$80,145","$349,882",Yes,Fem,Bachelors,Professional,73,Private,"$13,020",unknown,1,No,5,$257,3,0,Highly Urban/ Urban,Bayern
5533851966,0,55,0,16,"$112,662",,z_No,Fem,PhD,Manager,63,Private,"$18,270",unknown,2,No,0,$252,19,0,Highly Urban/ Urban,Bayern
1996409959,0,69,0,13,"$220,384","$341,562",z_No,Mal,PhD,,72,Commercial,"$23,370",Panel Truck,4,No,6,$307,22,0,Highly Urban/ Urban,Thueringen
5647060081,0,50,0,15,"$5,565","$977,531",z_No,Fem,z_High School,Student,75,Private,"$7,500",unknown,0,Yes,0,$241,,0,Highly Urban/ Urban,Thueringen
6011405028,0,75,0,13,"$56,133","$206,115",z_No,Fem,Masters,Nurse,63,Private,"$12,160",unknown,1,No,6,$315,16,0,Highly Urban/ Urban,Hessen
5674033477,0,67,0,11,"$62,822","$398,999",Yes,Mal,PhD,Doctor,78,Private,"$11,270",Pickup,2,No,2,$989,16,1,Highly Urban/ Urban,Bayern
1.0863E10,0,39,0,14,"$14,320","$123,669",z_No,Fem,z_High School,Student,72,Commercial,"$7,700",unknown,2,No,5,$272,3,0,Highly Urban/ Urban,Bayern
9758682901,0,56,0,16,"$89,228","$634,425",Yes,Fem,PhD,Nurse,108,Private,"$20,090",Minivan,2,No,1,"$1,372",16,1,Highly Urban/ Urban,Thueringen
